024445	AAUscf1	4876	4917	+	0	42	0
024405	AAUscf1	5044	6128	+	520	552	0.94202898550725
029867	AAUscf1	14795	22495	-	8450	783	10.791826309068
000001	AAUscf1	37728	57283	-	4973	1185	4.1966244725738
024406	AAUscf1	57285	61910	+	8489	1056	8.0388257575758
024425	AAUscf1	74478	80840	-	9650	921	10.477741585233
029868	AAUscf1	83531	95092	-	7454	861	8.65737514518
029869	AAUscf1	98470	107278	-	12708	1773	7.1675126903553
024407	AAUscf1	108888	113323	+	6286	1071	5.8692810457516
024426	AAUscf1	115365	124344	-	20118	2418	8.3200992555831
024408	AAUscf1	128758	183808	+	35340	5094	6.9375736160188
024427	AAUscf1	193231	228981	-	15978	2043	7.8208516886931
024409	AAUscf1	253430	276698	+	29648	3381	8.7690032534753
024428	AAUscf1	282188	286589	-	7441	762	9.7650918635171
024410	AAUscf1	289271	289654	+	2647	291	9.0962199312715
024411	AAUscf1	292589	300225	+	20290	2238	9.0661304736372
024442	AAUscf1	310668	311102	-	0	435	0
024412	AAUscf1	329388	330165	+	140	489	0.28629856850716
024429	AAUscf1	329973	330598	-	380	480	0.79166666666667
024413	AAUscf1	332093	337468	+	10112	486	20.80658436214
024443	AAUscf1	339709	340630	+	3718	405	9.1802469135802
024414	AAUscf1	341327	343774	+	10054	1239	8.1146085552865
024430	AAUscf1	344210	361684	-	27459	3729	7.3636363636364
024415	AAUscf1	364648	365843	+	3477	483	7.1987577639752
024431	AAUscf1	367399	370465	-	15418	1635	9.4299694189602
024432	AAUscf1	371584	377639	-	10694	1110	9.6342342342342
024416	AAUscf1	378480	383304	+	7825	1458	5.3669410150892
024444	AAUscf1	391580	392850	-	2615	345	7.5797101449275
024417	AAUscf1	406183	429940	+	9066	1056	8.5852272727273
024433	AAUscf1	434052	451300	-	18830	2328	8.0884879725086
024418	AAUscf1	452338	460943	+	14445	1806	7.9983388704319
029870	AAUscf1	461846	469184	-	13610	1767	7.7023203169213
029871	AAUscf1	473344	547517	-	20569	2454	8.381825590872
024434	AAUscf1	560685	565135	-	8865	1269	6.9858156028369
024419	AAUscf1	570703	581065	+	14222	1875	7.5850666666667
024420	AAUscf1	590489	599524	+	15761	1848	8.5286796536797
024435	AAUscf1	598079	603413	-	12817	1998	6.4149149149149
024421	AAUscf1	617947	625932	+	27414	3243	8.4532839962997
024436	AAUscf1	627325	632774	-	18144	2310	7.8545454545455
024437	AAUscf1	647324	662196	-	19499	2274	8.5747581354442
024438	AAUscf1	694919	706056	-	21789	1896	11.492088607595
024422	AAUscf1	707549	728184	+	7677	1041	7.3746397694524
024423	AAUscf1	734017	741638	+	6029	648	9.304012345679
024439	AAUscf1	741712	756371	-	12468	1491	8.3621730382294
024440	AAUscf1	774557	811511	-	2528	615	4.1105691056911
024441	AAUscf1	811515	814635	-	11149	1551	7.1882656350741
024424	AAUscf1	820928	826975	+	9156	1704	5.3732394366197
024452	AAUscf1	829779	877675	-	63881	9111	7.0114147733509
024455	AAUscf1	1113249	1152474	-	49694	999	49.743743743744
024446	AAUscf1	1280323	1304681	+	27511	3333	8.2541254125413
024456	AAUscf1	1320282	1320642	+	348	360	0.96666666666667
024447	AAUscf1	1337701	1371396	+	5852	1068	5.4794007490637
024457	AAUscf1	1375481	1375813	+	3117	333	9.3603603603604
024448	AAUscf1	1417356	1705878	+	37531	4824	7.7800580431177
024449	AAUscf1	1711473	1753041	+	12823	1653	7.7574107683001
024453	AAUscf1	1752173	1755271	-	8258	1140	7.2438596491228
024450	AAUscf1	1759300	1780493	+	18010	2559	7.0379054318093
024454	AAUscf1	1780209	1784341	-	3023	306	9.8790849673203
024451	AAUscf1	1787438	1808375	+	36475	4653	7.8390285837094
024479	AAUscf1	1816317	1850654	-	6743	753	8.9548472775564
024458	AAUscf1	1816404	1816652	+	1697	249	6.8152610441767
024459	AAUscf1	1851468	1862281	+	9540	1335	7.1460674157303
024480	AAUscf1	1860293	1863162	-	5568	651	8.5529953917051
024460	AAUscf1	1869062	1882844	+	77685	8697	8.9323904794757
024461	AAUscf1	1885702	1890676	+	9191	1296	7.0918209876543
024481	AAUscf1	1891756	1894390	-	2854	381	7.490813648294
024462	AAUscf1	1894639	1902708	+	11049	1569	7.0420650095602
024463	AAUscf1	1930572	1945473	+	6622	882	7.5079365079365
024464	AAUscf1	1957121	1962161	+	5856	798	7.3383458646617
