000001	PLPv12scf1	573	53730	-	203569	2565	79.364132553606
017208	PLPv12scf1	53732	54863	-	22053	306	72.06862745098
017209	PLPv12scf1	55706	90542	-	618581	8202	75.418312606681
017210	PLPv12scf1	113707	114603	-	63177	897	70.43143812709
017211	PLPv12scf1	119325	120206	-	59593	882	67.565759637188
025739	PLPv12scf1	123387	146444	+	239224	2976	80.384408602151
017194	PLPv12scf1	151684	181179	+	307395	4260	72.158450704225
025740	PLPv12scf1	186333	187992	-	104599	1581	66.160025300443
017195	PLPv12scf1	194411	198832	+	121001	1365	88.645421245421
017212	PLPv12scf1	211795	213334	-	15526	309	50.245954692557
017213	PLPv12scf1	213881	311965	-	1931165	26295	73.442289408633
017227	PLPv12scf1	320458	320559	-	7774	102	76.21568627451
017196	PLPv12scf1	326206	328482	+	45509	603	75.470978441128
017197	PLPv12scf1	330805	337604	+	161121	1974	81.621580547112
017198	PLPv12scf1	340598	341018	+	20710	270	76.703703703704
017214	PLPv12scf1	342198	347639	-	117715	1560	75.458333333333
017215	PLPv12scf1	350898	365383	-	352088	4785	73.581609195402
017199	PLPv12scf1	369908	372118	+	40202	513	78.366471734893
017216	PLPv12scf1	378356	378775	-	33753	420	80.364285714286
017217	PLPv12scf1	381298	384632	-	115492	1371	84.239241429613
017200	PLPv12scf1	385048	387603	+	84051	906	92.771523178808
017201	PLPv12scf1	390285	397494	+	31518	411	76.686131386861
017218	PLPv12scf1	402022	420244	-	136423	1551	87.958091553836
017202	PLPv12scf1	407803	458444	+	120217	1635	73.527217125382
017219	PLPv12scf1	459107	471277	-	191081	2463	77.580592773041
017220	PLPv12scf1	498453	531190	-	148647	1977	75.188163884674
017221	PLPv12scf1	535393	561672	-	113574	1353	83.942350332594
017203	PLPv12scf1	562661	572059	+	33580	489	68.670756646217
017222	PLPv12scf1	573949	577033	-	84870	1191	71.259445843829
017228	PLPv12scf1	585361	585447	-	4494	87	51.655172413793
017204	PLPv12scf1	597511	604553	+	57449	762	75.392388451444
024582	PLPv12scf1	613074	613389	+	18007	246	73.19918699187
017223	PLPv12scf1	616876	689024	-	486411	6066	80.186449060336
017205	PLPv12scf1	692085	725445	+	456193	5436	83.920713760118
017224	PLPv12scf1	746054	747955	-	49866	678	73.548672566372
017206	PLPv12scf1	749523	754844	+	89935	1257	71.547334924423
017207	PLPv12scf1	755363	758471	+	81977	1188	69.004208754209
017225	PLPv12scf1	758459	762248	-	138542	1677	82.612999403697
017226	PLPv12scf1	767562	783695	-	320228	4743	67.515918195235
017272	PLPv12scf1	830736	832750	+	35012	510	68.650980392157
017273	PLPv12scf1	834951	837386	+	112593	1284	87.689252336449
017274	PLPv12scf1	837797	840290	+	70304	1095	64.204566210046
017275	PLPv12scf1	840693	843688	+	25834	315	82.012698412698
017276	PLPv12scf1	844686	853897	+	170648	2337	73.020111253744
017322	PLPv12scf1	854859	855140	+	14756	282	52.326241134752
025743	PLPv12scf1	944204	947598	-	84124	1377	61.092229484386
017319	PLPv12scf1	976522	976857	-	28378	336	84.458333333333
017320	PLPv12scf1	988975	989324	+	22878	309	74.038834951456
017301	PLPv12scf1	1006635	1009142	-	79582	852	93.406103286385
017277	PLPv12scf1	1009743	1069047	+	95121	1410	67.46170212766
000002	PLPv12scf1	1070991	1074359	+	129696	1665	77.895495495495
017302	PLPv12scf1	1075377	1080999	-	77543	1110	69.858558558559
017303	PLPv12scf1	1082374	1086172	-	153129	2019	75.843982169391
017304	PLPv12scf1	1087627	1093739	-	165666	2289	72.374836173001
017278	PLPv12scf1	1107243	1113597	+	153660	2130	72.140845070423
017279	PLPv12scf1	1120143	1132932	+	62171	861	72.207897793264
017324	PLPv12scf1	1140371	1140622	-	19450	252	77.18253968254
017305	PLPv12scf1	1148765	1213986	-	216363	2868	75.440376569038
017280	PLPv12scf1	1235777	1237060	+	52664	549	95.927140255009
017306	PLPv12scf1	1241096	1278174	-	51061	552	92.501811594203
017281	PLPv12scf1	1252869	1253905	+	26560	372	71.397849462366
017321	PLPv12scf1	1270342	1275694	+	24132	291	82.927835051546
017282	PLPv12scf1	1319303	1326944	+	156359	2301	67.952629291612
017318	PLPv12scf1	1349975	1350269	-	15412	213	72.356807511737
017283	PLPv12scf1	1359653	1361179	+	51370	669	76.78624813154
000003	PLPv12scf1	1361181	1396347	+	522433	6993	74.707993707994
017307	PLPv12scf1	1396997	1403005	-	108460	1266	85.67140600316
017308	PLPv12scf1	1415069	1415831	-	13887	231	60.116883116883
017284	PLPv12scf1	1419101	1426266	+	177398	2574	68.919191919192
017323	PLPv12scf1	1426414	1426695	+	18010	282	63.86524822695
017285	PLPv12scf1	1433549	1459061	+	331115	4398	75.287630741246
017286	PLPv12scf1	1463591	1466604	+	155487	1995	77.938345864662
025741	PLPv12scf1	1479627	1481018	-	103448	1392	74.316091954023
017287	PLPv12scf1	1483862	1488297	+	96908	1335	72.590262172285
025742	PLPv12scf1	1489415	1491820	-	40915	579	70.66493955095
000004	PLPv12scf1	1491822	1521327	+	962145	11394	84.443127962085
024584	PLPv12scf1	1529096	1542467	+	841400	9951	84.554316149131
017309	PLPv12scf1	1544697	1545278	-	40869	582	70.221649484536
017288	PLPv12scf1	1549269	1560444	+	264050	3636	72.62101210121
017289	PLPv12scf1	1564161	1567483	+	29993	438	68.477168949772
017290	PLPv12scf1	1568650	1572849	+	57668	720	80.094444444444
017291	PLPv12scf1	1574863	1579371	+	110837	1497	74.039412157649
017292	PLPv12scf1	1584076	1585826	+	34241	411	83.311435523114
017293	PLPv12scf1	1587003	1591154	+	195625	2712	72.133112094395
017310	PLPv12scf1	1593475	1612738	-	212940	2808	75.833333333333
017294	PLPv12scf1	1599874	1601373	+	111565	1500	74.376666666667
024585	PLPv12scf1	1621807	1629663	-	201823	3120	64.686858974359
017295	PLPv12scf1	1632207	1638089	+	205266	2907	70.610939112487
017311	PLPv12scf1	1638651	1640115	-	28849	339	85.100294985251
017296	PLPv12scf1	1640117	1649484	+	291553	3846	75.806812272491
017312	PLPv12scf1	1650403	1659200	-	177111	2310	76.671428571429
017297	PLPv12scf1	1661083	1667338	+	127661	1593	80.138731952291
017313	PLPv12scf1	1670257	1680101	-	148777	1971	75.483003551497
017298	PLPv12scf1	1681873	1683951	+	61654	720	85.630555555556
017299	PLPv12scf1	1715140	1721228	+	95232	1302	73.142857142857
017300	PLPv12scf1	1723624	1726797	+	39919	504	79.204365079365
017314	PLPv12scf1	1727146	1729710	-	58087	858	67.700466200466
017315	PLPv12scf1	1741385	1743895	-	92929	1422	65.350914205345
017316	PLPv12scf1	1744902	1748820	-	109156	1323	82.506424792139
017317	PLPv12scf1	1754260	1788647	-	92228	1119	82.420017873101
017481	PLPv12scf1	1793325	1799844	-	233383	2889	80.783316026307
017468	PLPv12scf1	1801213	1804777	+	142841	1806	79.092469545958
024591	PLPv12scf1	1806622	1834934	+	132473	1482	89.387989203779
024590	PLPv12scf1	1846882	1853438	+	170411	2439	69.869208692087
017469	PLPv12scf1	1860786	1861466	+	20823	249	83.626506024096
017470	PLPv12scf1	1864579	1891197	+	110178	1749	62.994854202401
017482	PLPv12scf1	1894117	1897041	-	96344	1257	76.645982498011
000005	PLPv12scf1	1901942	1931055	-	184276	2481	74.274889157598
017471	PLPv12scf1	1939504	1971526	+	99810	1200	83.175
017472	PLPv12scf1	1989262	1993049	+	74222	1134	65.451499118166
017473	PLPv12scf1	2000605	2003323	+	75662	1152	65.678819444444
017483	PLPv12scf1	2080195	2088062	-	84461	1419	59.521494009866
017484	PLPv12scf1	2110942	2113466	-	87215	1110	78.572072072072
017474	PLPv12scf1	2115967	2131675	+	436428	5505	79.278474114441
017485	PLPv12scf1	2133867	2136801	-	70203	918	76.47385620915
017475	PLPv12scf1	2136803	2143710	+	112177	1560	71.908333333333
017476	PLPv12scf1	2145548	2148268	+	117565	1335	88.063670411985
017486	PLPv12scf1	2152334	2153821	-	99361	1488	66.774865591398
024593	PLPv12scf1	2159198	2164692	+	78575	1026	76.583820662768
024592	PLPv12scf1	2169626	2172285	+	82124	1272	64.562893081761
017487	PLPv12scf1	2189807	2194227	-	175315	2172	80.715930018416
024594	PLPv12scf1	2196383	2204941	+	185092	2439	75.888478884789
017488	PLPv12scf1	2205665	2209677	-	74012	948	78.071729957806
017477	PLPv12scf1	2210295	2219284	+	56767	732	77.550546448087
017489	PLPv12scf1	2219194	2228920	-	148531	1947	76.287108371854
017495	PLPv12scf1	2236028	2236204	-	9267	177	52.35593220339
017496	PLPv12scf1	2236206	2236247	+	2170	42	51.666666666667
017490	PLPv12scf1	2236835	2325541	-	178574	2421	73.760429574556
017491	PLPv12scf1	2397185	2439704	-	116220	1749	66.449399656947
017478	PLPv12scf1	2651109	2652053	+	65058	945	68.844444444444
017492	PLPv12scf1	2664909	2692854	-	139511	1782	78.289001122334
017493	PLPv12scf1	2704096	2709335	-	182248	2364	77.093062605753
025756	PLPv12scf1	2711453	2714831	-	108659	1623	66.949476278497
017479	PLPv12scf1	2728552	2734270	+	189458	2745	69.019307832423
017494	PLPv12scf1	2738146	2741640	-	176289	2268	77.728835978836
017480	PLPv12scf1	2750974	2754799	+	72751	1089	66.805325987144
017401	PLPv12scf1	2763587	2791089	+	169095	2364	71.529187817259
017416	PLPv12scf1	2799450	2800843	-	63402	867	73.128027681661
017402	PLPv12scf1	2805209	2813161	+	127887	1536	83.259765625
017403	PLPv12scf1	2814510	2897675	+	148538	1806	82.246954595792
025748	PLPv12scf1	2925545	2926978	+	110131	1434	76.799860529986
025749	PLPv12scf1	2930856	2932930	+	43828	543	80.714548802947
017404	PLPv12scf1	2934190	2938866	+	137543	1737	79.184225676454
024588	PLPv12scf1	2939512	2943491	-	80206	1008	79.569444444444
024587	PLPv12scf1	2945647	2946219	-	29459	360	81.830555555556
000006	PLPv12scf1	2946221	2959907	+	280012	3183	87.97109644989
017405	PLPv12scf1	2961668	2963985	+	76748	999	76.824824824825
017417	PLPv12scf1	2964218	2968638	-	70786	930	76.113978494624
017418	PLPv12scf1	2969251	2970137	-	33720	480	70.25
017406	PLPv12scf1	2970171	2975259	+	31124	369	84.346883468835
017419	PLPv12scf1	2975829	2979418	-	131149	1650	79.484242424242
017430	PLPv12scf1	2985653	2986584	+	29721	411	72.313868613139
017407	PLPv12scf1	3033610	3072077	+	204367	3042	67.181788297173
017420	PLPv12scf1	3085254	3139927	-	350127	4404	79.50204359673
025747	PLPv12scf1	3210507	3220106	-	97775	1227	79.686226568867
017408	PLPv12scf1	3249779	3356508	+	744923	9633	77.330322848541
017421	PLPv12scf1	3361595	3375636	-	109619	1419	77.250880902044
017422	PLPv12scf1	3408269	3411179	-	21614	273	79.172161172161
017423	PLPv12scf1	3426818	3452728	-	394710	5514	71.58324265506
017424	PLPv12scf1	3493550	3505094	-	48475	642	75.506230529595
017409	PLPv12scf1	3506774	3514195	+	91664	1281	71.556596409055
017425	PLPv12scf1	3515999	3521697	-	29004	489	59.312883435583
017410	PLPv12scf1	3526974	3530453	+	68293	978	69.829243353783
017426	PLPv12scf1	3531300	3534782	-	52087	891	58.459034792368
017427	PLPv12scf1	3537930	3552253	-	88536	1140	77.663157894737
017431	PLPv12scf1	3555387	3555671	+	19427	285	68.164912280702
017411	PLPv12scf1	3559063	3561072	+	88112	1251	70.433253397282
017412	PLPv12scf1	3562365	3570048	+	102949	1695	60.736873156342
017428	PLPv12scf1	3617433	3625919	-	278706	3528	78.998299319728
017413	PLPv12scf1	3700599	3702682	+	62834	792	79.335858585859
000007	PLPv12scf1	3703945	3705598	+	57835	720	80.326388888889
017429	PLPv12scf1	3709204	3710697	-	128488	1494	86.002677376171
017414	PLPv12scf1	3711060	3733866	+	31677	450	70.393333333333
017552	PLPv12scf1	3736667	3816143	-	1195021	14802	80.733752195649
017415	PLPv12scf1	3769602	3772683	+	59909	810	73.961728395062
017575	PLPv12scf1	3817663	3817929	-	19846	267	74.329588014981
017531	PLPv12scf1	3835447	3847956	+	207222	2688	77.091517857143
017553	PLPv12scf1	3848834	3849376	-	39970	543	73.609576427256
017554	PLPv12scf1	3850453	3852428	-	45527	690	65.98115942029
017555	PLPv12scf1	3853487	3855335	-	88587	1086	81.57182320442
017556	PLPv12scf1	3857205	3859107	-	91449	1134	80.642857142857
017532	PLPv12scf1	3867362	3871879	+	170976	2001	85.445277361319
017557	PLPv12scf1	3882832	3888198	-	134452	1818	73.95599559956
017533	PLPv12scf1	3907619	3912938	+	105641	1383	76.38539407086
017558	PLPv12scf1	3916361	3927262	-	177148	2448	72.364379084967
017534	PLPv12scf1	3930647	3931207	+	20120	243	82.798353909465
017535	PLPv12scf1	3934030	3941157	+	101760	1656	61.449275362319
017559	PLPv12scf1	3941743	3942811	-	66579	846	78.698581560284
017536	PLPv12scf1	3950415	3955509	+	122678	1449	84.663906142167
017560	PLPv12scf1	3955850	3956784	-	40874	480	85.154166666667
017537	PLPv12scf1	3964610	3968771	+	96559	1227	78.695191524042
017538	PLPv12scf1	4003598	4037700	+	249594	3768	66.240445859873
017574	PLPv12scf1	4039170	4039475	+	28182	306	92.098039215686
017539	PLPv12scf1	4072669	4078960	+	122296	1638	74.661782661783
000009	PLPv12scf1	4082475	4145078	-	1671833	21316	78.430896978795
017561	PLPv12scf1	4138032	4145081	-	150939	1047	144.16332378223
017540	PLPv12scf1	4147180	4151239	+	36078	456	79.118421052632
000010	PLPv12scf1	4151241	4162396	+	139799	2142	65.265639589169
000011	PLPv12scf1	4160976	4170613	+	100942	1437	70.244954766875
017576	PLPv12scf1	4225155	4225298	+	8115	144	56.354166666667
017577	PLPv12scf1	4236792	4236881	-	6742	90	74.911111111111
017541	PLPv12scf1	4258602	4270962	+	76331	1374	55.553857350801
017542	PLPv12scf1	4280560	4287448	+	90203	1329	67.872836719338
017543	PLPv12scf1	4338614	4388884	+	301286	4095	73.574114774115
017544	PLPv12scf1	4388886	4395349	+	129440	1710	75.695906432749
017562	PLPv12scf1	4397515	4402640	-	66982	807	83.001239157373
017545	PLPv12scf1	4402975	4406041	+	92423	1149	80.437771975631
017546	PLPv12scf1	4408266	4412209	+	166212	2235	74.367785234899
000012	PLPv12scf1	4412211	4414481	+	86457	1167	74.084832904884
017563	PLPv12scf1	4417359	4426705	-	51901	606	85.645214521452
017547	PLPv12scf1	4430503	4443228	+	174658	2211	78.995024875622
017564	PLPv12scf1	4448713	4464138	-	168323	1944	86.585905349794
017548	PLPv12scf1	4464140	4474280	+	141724	1860	76.195698924731
017549	PLPv12scf1	4483330	4516684	+	220719	2697	81.838709677419
024598	PLPv12scf1	4527178	4535441	+	136452	1761	77.485519591141
024600	PLPv12scf1	4546571	4556859	+	157853	2058	76.702137998056
017550	PLPv12scf1	4559604	4575781	+	149799	2100	71.332857142857
017565	PLPv12scf1	4564762	4567976	-	53617	624	85.924679487179
017566	PLPv12scf1	4576585	4578589	-	75892	990	76.658585858586
017567	PLPv12scf1	4584607	4631932	-	119132	1485	80.223569023569
017572	PLPv12scf1	4641737	4642192	+	24872	309	80.491909385113
017570	PLPv12scf1	4646835	4649248	-	193654	2391	80.992890004182
017571	PLPv12scf1	4653547	4655960	-	206409	2382	86.653652392947
017573	PLPv12scf1	4656737	4657084	+	18985	312	60.849358974359
017568	PLPv12scf1	4663137	4664948	-	95362	918	103.88017429194
017551	PLPv12scf1	4674852	4677319	+	70564	1203	58.656691604323
017569	PLPv12scf1	4768825	4770483	-	87999	1659	53.043399638336
017246	PLPv12scf1	4819324	4947544	-	107637	1410	76.33829787234
017241	PLPv12scf1	4874745	4880252	+	32680	2502	13.061550759392
000013	PLPv12scf1	4949585	4958018	-	37482	537	69.798882681564
017251	PLPv12scf1	5077528	5077668	+	11395	141	80.815602836879
000014	PLPv12scf1	5133005	5204064	-	71538	858	83.377622377622
017242	PLPv12scf1	5271626	5276289	+	5354	81	66.098765432099
017243	PLPv12scf1	5323795	5435847	+	339272	4761	71.26065952531
017244	PLPv12scf1	5571437	5579413	+	29607	516	57.377906976744
017245	PLPv12scf1	5622123	5631405	+	144498	2322	62.229974160207
017247	PLPv12scf1	5632958	5643020	-	105621	1554	67.967181467181
017248	PLPv12scf1	5710168	5741320	-	140576	2268	61.982363315697
017447	PLPv12scf1	5744386	5825620	-	347779	5211	66.739397428517
017250	PLPv12scf1	5786783	5787478	+	75551	696	108.55028735632
017249	PLPv12scf1	5789907	5793311	+	39573	3405	11.622026431718
017432	PLPv12scf1	5869942	5885909	+	71496	882	81.061224489796
017433	PLPv12scf1	5885911	5910358	+	65439	825	79.32
017448	PLPv12scf1	5920992	5925122	-	93525	1218	76.785714285714
