024445	AAUscf1	4876	4917	+	0	42	0
024405	AAUscf1	5044	6128	+	26	552	0.047101449275362
029867	AAUscf1	14795	22495	-	6018	783	7.6858237547893
000001	AAUscf1	37728	57283	-	4781	1185	4.0345991561181
024406	AAUscf1	57285	61910	+	9343	1056	8.8475378787879
024425	AAUscf1	74478	80840	-	4600	921	4.9945711183496
029868	AAUscf1	83531	95092	-	6462	861	7.5052264808362
029869	AAUscf1	98470	107278	-	10401	1773	5.8663282571912
024407	AAUscf1	108888	113323	+	6865	1071	6.4098972922502
024426	AAUscf1	115365	124344	-	13947	2418	5.7679900744417
024408	AAUscf1	128758	183808	+	30824	5094	6.051040439733
024427	AAUscf1	193231	228981	-	9235	2043	4.5203132648067
024409	AAUscf1	253430	276698	+	23020	3381	6.8086364980775
024428	AAUscf1	282188	286589	-	4278	762	5.6141732283465
024410	AAUscf1	289271	289654	+	1521	291	5.2268041237113
024411	AAUscf1	292589	300225	+	10554	2238	4.71581769437
024442	AAUscf1	310668	311102	-	267	435	0.61379310344828
024412	AAUscf1	329388	330165	+	236	489	0.48261758691207
024429	AAUscf1	329973	330598	-	581	480	1.2104166666667
024413	AAUscf1	332093	337468	+	2766	486	5.6913580246914
024443	AAUscf1	339709	340630	+	1956	405	4.8296296296296
024414	AAUscf1	341327	343774	+	5587	1239	4.5092816787732
024430	AAUscf1	344210	361684	-	24488	3729	6.5669080182355
024415	AAUscf1	364648	365843	+	2636	483	5.4575569358178
024431	AAUscf1	367399	370465	-	12441	1635	7.6091743119266
024432	AAUscf1	371584	377639	-	5295	1110	4.7702702702703
024416	AAUscf1	378480	383304	+	5942	1458	4.0754458161866
024444	AAUscf1	391580	392850	-	1830	345	5.304347826087
024417	AAUscf1	406183	429940	+	5965	1056	5.6486742424242
024433	AAUscf1	434052	451300	-	12577	2328	5.4024914089347
024418	AAUscf1	452338	460943	+	6372	1806	3.5282392026578
029870	AAUscf1	461846	469184	-	7826	1767	4.4289756649689
029871	AAUscf1	473344	547517	-	12835	2454	5.2302363488183
024434	AAUscf1	560685	565135	-	5695	1269	4.4877856579984
024419	AAUscf1	570703	581065	+	7018	1875	3.7429333333333
024420	AAUscf1	590489	599524	+	6179	1848	3.3436147186147
024435	AAUscf1	598079	603413	-	9384	1998	4.6966966966967
024421	AAUscf1	617947	625932	+	29660	3243	9.1458526056121
024436	AAUscf1	627325	632774	-	7999	2310	3.4627705627706
024437	AAUscf1	647324	662196	-	10471	2274	4.6046613896218
024438	AAUscf1	694919	706056	-	13463	1896	7.1007383966245
024422	AAUscf1	707549	728184	+	6392	1041	6.1402497598463
024423	AAUscf1	734017	741638	+	1629	648	2.5138888888889
024439	AAUscf1	741712	756371	-	9953	1491	6.6753856472166
024440	AAUscf1	774557	811511	-	3771	615	6.1317073170732
024441	AAUscf1	811515	814635	-	5474	1551	3.5293359123146
024424	AAUscf1	820928	826975	+	9133	1704	5.3597417840376
024452	AAUscf1	829779	877675	-	43852	9111	4.8130830863791
024455	AAUscf1	1113249	1152474	-	4711356	999	4716.0720720721
024446	AAUscf1	1280323	1304681	+	17370	3333	5.2115211521152
024456	AAUscf1	1320282	1320642	+	0	360	0
024447	AAUscf1	1337701	1371396	+	3935	1068	3.684456928839
024457	AAUscf1	1375481	1375813	+	2632	333	7.9039039039039
024448	AAUscf1	1417356	1705878	+	32611	4824	6.7601575456053
024449	AAUscf1	1711473	1753041	+	8022	1653	4.8529945553539
024453	AAUscf1	1752173	1755271	-	7139	1140	6.2622807017544
024450	AAUscf1	1759300	1780493	+	17285	2559	6.7545916373583
024454	AAUscf1	1780209	1784341	-	594	306	1.9411764705882
024451	AAUscf1	1787438	1808375	+	21284	4653	4.5742531699979
024479	AAUscf1	1816317	1850654	-	2932	753	3.8937583001328
024458	AAUscf1	1816404	1816652	+	1240	249	4.9799196787149
024459	AAUscf1	1851468	1862281	+	8442	1335	6.323595505618
024480	AAUscf1	1860293	1863162	-	1928	651	2.9615975422427
024460	AAUscf1	1869062	1882844	+	45359	8697	5.2154766011268
024461	AAUscf1	1885702	1890676	+	10725	1296	8.275462962963
024481	AAUscf1	1891756	1894390	-	3322	381	8.7191601049869
024462	AAUscf1	1894639	1902708	+	5863	1569	3.7367750159337
024463	AAUscf1	1930572	1945473	+	4151	882	4.7063492063492
024464	AAUscf1	1957121	1962161	+	6095	798	7.6378446115288
024482	AAUscf1	1966973	1968246	-	1500	789	1.9011406844106
024483	AAUscf1	1970165	1974968	-	3913	624	6.2708333333333
024465	AAUscf1	1993659	1996206	+	6303	882	7.1462585034014
024466	AAUscf1	1997921	2007409	+	6775	1854	3.6542610571737
024484	AAUscf1	2007564	2014189	-	5377	1509	3.5632869449967
024485	AAUscf1	2014518	2023145	-	3550	681	5.2129221732746
029872	AAUscf1	2027981	2028673	+	4150	693	5.988455988456
029873	AAUscf1	2034041	2035388	+	7900	885	8.9265536723164
000002	AAUscf1	2037617	2037913	+	776	297	2.6127946127946
